date,name,relative_popularity,nationality,page_views,edits
2019-10-31,Bill Gates,18.25,US-WA,727024,36
2019-11-30,Bill Gates,19.5,US-WA,643871,21
2019-12-31,Bill Gates,15.0,US-WA,822211,42
2020-01-31,Bill Gates,18.5,US-WA,848058,42
2020-02-29,Bill Gates,24.25,US-WA,1128150,39
2020-03-31,Bill Gates,50.8,US-WA,936502,46
2020-04-30,Bill Gates,84.5,US-WA,1006084,43
2020-05-31,Bill Gates,55.6,US-WA,1149212,59
2020-06-30,Bill Gates,26.25,US-WA,1273447,34
2020-07-31,Bill Gates,28.0,US-WA,899248,34
2020-08-31,Bill Gates,27.0,US-WA,1128069,50
2020-09-30,Bill Gates,23.25,US-WA,784601,37
2020-10-31,Bill Gates,18.25,US-WA,1335539,32
2020-11-30,Bill Gates,21.4,US-WA,3601489,72
2020-12-31,Bill Gates,23.25,US-WA,798494,12
2016-01-31,Barack Obama,18.4,US-HI,557088,19
2016-02-29,Barack Obama,19.0,US-HI,580576,40
2016-03-31,Barack Obama,19.75,US-HI,507121,25
2016-04-30,Barack Obama,14.5,US-HI,435128,11
2016-05-31,Barack Obama,16.2,US-HI,489261,11
2016-06-30,Barack Obama,14.0,US-HI,461634,26
2016-07-31,Barack Obama,21.4,US-HI,414194,4
2016-08-31,Barack Obama,11.25,US-HI,437996,7
2016-09-30,Barack Obama,17.0,US-HI,510177,26
2016-10-31,Barack Obama,19.4,US-HI,545392,17
2016-11-30,Barack Obama,43.0,US-HI,561012,22
2016-12-31,Barack Obama,17.0,US-HI,480968,42
2017-01-31,Barack Obama,45.2,US-HI,595572,24
2017-02-28,Barack Obama,19.75,US-HI,572558,19
2017-03-31,Barack Obama,12.75,US-HI,571354,21
2017-04-30,Barack Obama,10.4,US-HI,463359,15
2017-05-31,Barack Obama,11.0,US-HI,524464,18
2017-06-30,Barack Obama,8.75,US-HI,432008,14
2017-07-31,Barack Obama,10.2,US-HI,490293,63
2017-08-31,Barack Obama,10.5,US-HI,447643,50
2017-09-30,Barack Obama,8.75,US-HI,477803,17
2017-10-31,Barack Obama,9.4,US-HI,473100,12
2017-11-30,Barack Obama,9.25,US-HI,496329,23
2017-12-31,Barack Obama,9.0,US-HI,410051,10
2018-01-31,Barack Obama,11.5,US-HI,506965,23
2018-02-28,Barack Obama,15.25,US-HI,579604,26
2018-03-31,Barack Obama,9.25,US-HI,489723,10
2018-04-30,Barack Obama,8.8,US-HI,440268,17
2018-05-31,Barack Obama,8.75,US-HI,424077,26
2018-06-30,Barack Obama,7.75,US-HI,349338,12
2018-07-31,Barack Obama,8.8,US-HI,364008,17
2018-08-31,Barack Obama,10.5,US-HI,349909,10
2018-09-30,Barack Obama,9.2,US-HI,394911,19
2018-10-31,Barack Obama,9.5,US-HI,531950,20
2018-11-30,Barack Obama,10.75,US-HI,387923,13
2018-12-31,Barack Obama,10.0,US-HI,372805,10
2019-01-31,Barack Obama,10.0,US-HI,456614,12
2019-02-28,Barack Obama,13.75,US-HI,443680,19
2019-03-31,Barack Obama,8.8,US-HI,380132,10
2019-04-30,Barack Obama,8.75,US-HI,376622,22
2019-05-31,Barack Obama,8.0,US-HI,377161,27
2019-06-30,Barack Obama,8.0,US-HI,371656,30
2019-07-31,Barack Obama,6.75,US-HI,341625,19
2019-08-31,Barack Obama,10.25,US-HI,334677,22
2019-09-30,Barack Obama,7.6,US-HI,812955,13
2019-10-31,Barack Obama,7.75,US-HI,635015,49
2019-11-30,Barack Obama,8.25,US-HI,556638,59
2019-12-31,Barack Obama,7.6,US-HI,387539,15
2020-01-31,Barack Obama,9.0,US-HI,434463,24
2020-02-29,Barack Obama,12.75,US-HI,474785,10
2020-03-31,Barack Obama,9.8,US-HI,743498,24
2020-04-30,Barack Obama,12.5,US-HI,1257058,24
2020-05-31,Barack Obama,17.8,US-HI,855670,29
2020-06-30,Barack Obama,13.25,US-HI,458802,25
2020-07-31,Barack Obama,10.5,US-HI,483237,24
2020-08-31,Barack Obama,14.0,US-HI,554961,17
2020-09-30,Barack Obama,9.75,US-HI,556519,15
2020-10-31,Barack Obama,12.25,US-HI,431425,12
2020-11-30,Barack Obama,31.0,US-HI,448416,11
2020-12-31,Barack Obama,9.75,US-HI,447419,28
2016-01-31,Elon Musk,2.4,SA,613764,46
2016-02-29,Elon Musk,2.25,SA,856453,42
2016-03-31,Elon Musk,2.5,SA,542437,32
2016-04-30,Elon Musk,3.75,SA,552163,21
2016-05-31,Elon Musk,3.0,SA,457164,21
2016-06-30,Elon Musk,3.25,SA,765730,104
2016-07-31,Elon Musk,3.0,SA,1125465,230
2016-08-31,Elon Musk,2.75,SA,468226,4
2016-09-30,Elon Musk,4.0,SA,485682,0
2016-10-31,Elon Musk,4.2,SA,420171,0
2016-11-30,Elon Musk,4.0,SA,443710,0
2016-12-31,Elon Musk,3.75,SA,497447,0
2017-01-31,Elon Musk,3.6,SA,436268,40
2017-02-28,Elon Musk,4.0,SA,419005,24
2017-03-31,Elon Musk,4.0,SA,397579,18
2017-04-30,Elon Musk,5.8,SA,363197,20
2017-05-31,Elon Musk,4.75,SA,443064,28
2017-06-30,Elon Musk,4.0,SA,399631,44
2017-07-31,Elon Musk,5.6,SA,339527,40
2017-08-31,Elon Musk,5.25,SA,1306096,108
2017-09-30,Elon Musk,5.25,SA,720732,44
2017-10-31,Elon Musk,5.8,SA,520815,65
2017-11-30,Elon Musk,8.0,SA,891298,69
2017-12-31,Elon Musk,6.8,SA,602498,0
2018-01-31,Elon Musk,7.5,SA,466919,21
2018-02-28,Elon Musk,21.25,SA,332484,25
2018-03-31,Elon Musk,9.5,SA,413670,20
2018-04-30,Elon Musk,6.6,SA,384817,53
2018-05-31,Elon Musk,9.75,SA,561179,41
2018-06-30,Elon Musk,6.0,SA,421203,55
2018-07-31,Elon Musk,12.0,SA,467025,26
2018-08-31,Elon Musk,9.5,SA,438839,18
2018-09-30,Elon Musk,16.2,SA,384343,31
2018-10-31,Elon Musk,10.0,SA,621163,81
2018-11-30,Elon Musk,6.75,SA,374781,67
2018-12-31,Elon Musk,7.6,SA,436426,34
2019-01-31,Elon Musk,6.25,SA,643158,20
2019-02-28,Elon Musk,8.0,SA,402414,27
2019-03-31,Elon Musk,7.4,SA,492010,60
2019-04-30,Elon Musk,7.0,SA,581025,72
2019-05-31,Elon Musk,7.0,SA,667878,54
2019-06-30,Elon Musk,5.2,SA,575016,147
2019-07-31,Elon Musk,6.25,SA,625116,94
2019-08-31,Elon Musk,5.5,SA,1100603,26
2019-09-30,Elon Musk,5.4,SA,567161,0
2019-10-31,Elon Musk,6.5,SA,557504,0
2019-11-30,Elon Musk,10.25,SA,759100,0
2019-12-31,Elon Musk,7.8,SA,676842,0
2020-01-31,Elon Musk,9.5,SA,501103,150
2020-02-29,Elon Musk,8.0,SA,974094,81
2020-03-31,Elon Musk,7.2,SA,449801,88
2020-04-30,Elon Musk,12.25,SA,491476,100
2020-05-31,Elon Musk,49.0,SA,518514,81
2020-06-30,Elon Musk,14.0,SA,356782,0
2020-07-31,Elon Musk,15.5,SA,834810,0
2020-08-31,Elon Musk,12.6,SA,635125,0
2020-09-30,Elon Musk,10.0,SA,473767,0
2020-10-31,Elon Musk,7.5,SA,406750,0
2020-11-30,Elon Musk,12.0,SA,526583,0
2020-12-31,Elon Musk,12.75,SA,1052256,0
2016-01-31,Taylor Swift,30.4,US-PA,597803,68
2016-02-29,Taylor Swift,43.75,US-PA,637725,95
2016-03-31,Taylor Swift,28.5,US-PA,500387,36
2016-04-30,Taylor Swift,30.75,US-PA,973994,46
2016-05-31,Taylor Swift,27.8,US-PA,650286,16
2016-06-30,Taylor Swift,43.75,US-PA,657738,36
2016-07-31,Taylor Swift,50.6,US-PA,637607,6
2016-08-31,Taylor Swift,24.5,US-PA,551499,17
2016-09-30,Taylor Swift,23.75,US-PA,782831,13
2016-10-31,Taylor Swift,20.8,US-PA,819932,17
2016-11-30,Taylor Swift,20.75,US-PA,980695,19
2016-12-31,Taylor Swift,22.0,US-PA,737771,22
2017-01-31,Taylor Swift,19.4,US-PA,771435,24
2017-02-28,Taylor Swift,18.25,US-PA,806351,74
2017-03-31,Taylor Swift,15.25,US-PA,880439,103
2017-04-30,Taylor Swift,14.2,US-PA,1148966,159
2017-05-31,Taylor Swift,16.0,US-PA,969397,130
2017-06-30,Taylor Swift,15.75,US-PA,979003,10
2017-07-31,Taylor Swift,13.4,US-PA,1024930,0
2017-08-31,Taylor Swift,55.25,US-PA,1013853,0
2017-09-30,Taylor Swift,32.5,US-PA,917241,0
2017-10-31,Taylor Swift,25.0,US-PA,1068071,0
2017-11-30,Taylor Swift,39.5,US-PA,1200744,0
2017-12-31,Taylor Swift,25.2,US-PA,1188582,0
2018-01-31,Taylor Swift,18.5,US-PA,1140405,35
2018-02-28,Taylor Swift,14.25,US-PA,3471643,79
2018-03-31,Taylor Swift,16.25,US-PA,1362733,40
2018-04-30,Taylor Swift,15.2,US-PA,849849,13
2018-05-31,Taylor Swift,20.75,US-PA,1347085,194
2018-06-30,Taylor Swift,16.25,US-PA,796426,27
2018-07-31,Taylor Swift,18.0,US-PA,1585933,85
2018-08-31,Taylor Swift,15.75,US-PA,1200454,27
2018-09-30,Taylor Swift,12.8,US-PA,2352514,0
2018-10-31,Taylor Swift,17.5,US-PA,1220035,0
2018-11-30,Taylor Swift,12.0,US-PA,1051768,0
2018-12-31,Taylor Swift,14.0,US-PA,1133407,0
2019-01-31,Taylor Swift,12.25,US-PA,866277,55
2019-02-28,Taylor Swift,11.0,US-PA,788722,41
2019-03-31,Taylor Swift,10.2,US-PA,1109129,29
2019-04-30,Taylor Swift,21.75,US-PA,912553,26
2019-05-31,Taylor Swift,15.75,US-PA,881568,41
2019-06-30,Taylor Swift,21.0,US-PA,711140,79
2019-07-31,Taylor Swift,16.0,US-PA,867835,39
2019-08-31,Taylor Swift,30.0,US-PA,695414,26
2019-09-30,Taylor Swift,17.4,US-PA,772886,47
2019-10-31,Taylor Swift,15.0,US-PA,802655,75
2019-11-30,Taylor Swift,19.5,US-PA,1134023,42
2019-12-31,Taylor Swift,16.6,US-PA,1101877,0
2020-01-31,Taylor Swift,14.75,US-PA,1247070,67
2020-02-29,Taylor Swift,19.5,US-PA,1135385,80
2020-03-31,Taylor Swift,13.4,US-PA,884326,47
2020-04-30,Taylor Swift,12.75,US-PA,1014322,68
2020-05-31,Taylor Swift,12.8,US-PA,6793869,238
2020-06-30,Taylor Swift,10.25,US-PA,2042663,0
2020-07-31,Taylor Swift,28.0,US-PA,1839056,0
2020-08-31,Taylor Swift,18.2,US-PA,2140290,0
2020-09-30,Taylor Swift,13.75,US-PA,1204971,0
2020-10-31,Taylor Swift,10.75,US-PA,882094,0
2020-11-30,Taylor Swift,12.6,US-PA,1571405,0
2020-12-31,Taylor Swift,24.25,US-PA,1600803,0
2016-01-31,Martin Luther King Jr.,37.6,US-GA,19841,46
2016-02-29,Martin Luther King Jr.,15.0,US-GA,12956,12
2016-03-31,Martin Luther King Jr.,11.0,US-GA,8474,13
2016-04-30,Martin Luther King Jr.,12.25,US-GA,7456,10
2016-05-31,Martin Luther King Jr.,10.8,US-GA,8438,9
2016-06-30,Martin Luther King Jr.,8.0,US-GA,6256,18
2016-07-31,Martin Luther King Jr.,7.0,US-GA,70949,26
2016-08-31,Martin Luther King Jr.,6.25,US-GA,223899,14
2016-09-30,Martin Luther King Jr.,9.0,US-GA,342295,9
2016-10-31,Martin Luther King Jr.,9.6,US-GA,380137,38
2016-11-30,Martin Luther King Jr.,11.5,US-GA,439544,6
2016-12-31,Martin Luther King Jr.,8.25,US-GA,333720,16
2017-01-31,Martin Luther King Jr.,38.4,US-GA,1722909,31
2017-02-28,Martin Luther King Jr.,13.75,US-GA,628470,16
2017-03-31,Martin Luther King Jr.,10.25,US-GA,470292,14
2017-04-30,Martin Luther King Jr.,10.8,US-GA,429708,31
2017-05-31,Martin Luther King Jr.,9.25,US-GA,413895,19
2017-06-30,Martin Luther King Jr.,6.75,US-GA,273937,8
2017-07-31,Martin Luther King Jr.,5.2,US-GA,240383,3
2017-08-31,Martin Luther King Jr.,8.0,US-GA,274288,12
2017-09-30,Martin Luther King Jr.,8.25,US-GA,311203,15
2017-10-31,Martin Luther King Jr.,9.4,US-GA,389491,10
2017-11-30,Martin Luther King Jr.,9.25,US-GA,383937,4
2017-12-31,Martin Luther King Jr.,9.0,US-GA,312216,9
2018-01-31,Martin Luther King Jr.,41.5,US-GA,1822096,99
2018-02-28,Martin Luther King Jr.,14.25,US-GA,610466,31
2018-03-31,Martin Luther King Jr.,11.5,US-GA,534979,55
2018-04-30,Martin Luther King Jr.,19.4,US-GA,996383,87
2018-05-31,Martin Luther King Jr.,10.25,US-GA,444728,28
2018-06-30,Martin Luther King Jr.,6.5,US-GA,289819,12
2018-07-31,Martin Luther King Jr.,4.8,US-GA,221108,20
2018-08-31,Martin Luther King Jr.,6.75,US-GA,256820,13
2018-09-30,Martin Luther King Jr.,7.4,US-GA,311834,11
2018-10-31,Martin Luther King Jr.,9.5,US-GA,371024,5
2018-11-30,Martin Luther King Jr.,8.5,US-GA,345751,21
2018-12-31,Martin Luther King Jr.,8.4,US-GA,291165,28
2019-01-31,Martin Luther King Jr.,43.0,US-GA,1611729,34
2019-02-28,Martin Luther King Jr.,14.75,US-GA,600404,21
2019-03-31,Martin Luther King Jr.,10.8,US-GA,386830,8
2019-04-30,Martin Luther King Jr.,9.0,US-GA,362044,21
2019-05-31,Martin Luther King Jr.,9.25,US-GA,374871,16
2019-06-30,Martin Luther King Jr.,6.2,US-GA,250806,17
2019-07-31,Martin Luther King Jr.,5.5,US-GA,224861,35
2019-08-31,Martin Luther King Jr.,6.25,US-GA,263002,13
2019-09-30,Martin Luther King Jr.,7.0,US-GA,298986,23
2019-10-31,Martin Luther King Jr.,8.0,US-GA,346822,17
2019-11-30,Martin Luther King Jr.,8.5,US-GA,327417,11
2019-12-31,Martin Luther King Jr.,7.4,US-GA,301073,15
2020-01-31,Martin Luther King Jr.,38.0,US-GA,1463412,44
2020-02-29,Martin Luther King Jr.,13.0,US-GA,592125,61
2020-03-31,Martin Luther King Jr.,8.6,US-GA,377990,10
2020-04-30,Martin Luther King Jr.,8.5,US-GA,386522,16
2020-05-31,Martin Luther King Jr.,20.6,US-GA,547645,14
2020-06-30,Martin Luther King Jr.,15.75,US-GA,1310993,28
2020-07-31,Martin Luther King Jr.,7.75,US-GA,450508,12
2020-08-31,Martin Luther King Jr.,7.8,US-GA,365261,20
2020-09-30,Martin Luther King Jr.,8.75,US-GA,352942,27
2020-10-31,Martin Luther King Jr.,7.25,US-GA,381904,55
2020-11-30,Martin Luther King Jr.,7.2,US-GA,395404,73
2020-12-31,Martin Luther King Jr.,5.5,US-GA,334475,21
